model-1588825064,1588825067.366,0.54,0.2515,0.62,0.2335
model-1588825064,1588825067.391,0.6,0.2435,0.61,0.2333
model-1588825064,1588825067.416,0.57,0.2439,0.61,0.2303
model-1588825064,1588825067.44,0.55,0.2535,0.6,0.2278
model-1588825064,1588825067.469,0.65,0.2321,0.62,0.2301
model-1588825064,1588825067.493,0.61,0.2371,0.63,0.2339
model-1588825064,1588825067.518,0.6,0.2351,0.61,0.2379
model-1588825064,1588825067.543,0.56,0.2387,0.62,0.2364
model-1588825064,1588825067.57,0.55,0.2383,0.62,0.2334
model-1588825064,1588825067.594,0.62,0.2283,0.6,0.2293
model-1588825064,1588825067.619,0.67,0.2271,0.63,0.2279
model-1588825064,1588825067.644,0.65,0.2359,0.65,0.2274
model-1588825064,1588825067.671,0.65,0.223,0.63,0.2271
model-1588825064,1588825067.695,0.65,0.2224,0.64,0.2265
model-1588825064,1588825067.72,0.62,0.2312,0.64,0.2261
model-1588825064,1588825067.747,0.59,0.2415,0.64,0.2257
model-1588825064,1588825067.773,0.53,0.251,0.63,0.2252
model-1588825064,1588825067.798,0.57,0.2411,0.61,0.2248
model-1588825064,1588825067.823,0.52,0.2552,0.62,0.2249
model-1588825064,1588825067.847,0.62,0.2269,0.63,0.2253
model-1588825064,1588825067.877,0.68,0.2212,0.61,0.2256
model-1588825064,1588825067.902,0.63,0.2279,0.61,0.2256
model-1588825064,1588825067.927,0.59,0.2349,0.59,0.2259
model-1588825064,1588825067.951,0.58,0.2325,0.59,0.2266
model-1588825064,1588825067.977,0.61,0.2433,0.6,0.227
model-1588825064,1588825068.002,0.7,0.2193,0.62,0.2272
model-1588825064,1588825068.027,0.61,0.2283,0.64,0.228
model-1588825064,1588825068.054,0.62,0.2263,0.6,0.2271
model-1588825064,1588825068.083,0.63,0.226,0.6,0.2266
model-1588825064,1588825068.109,0.68,0.2135,0.6,0.2297
model-1588825064,1588825068.134,0.64,0.2277,0.59,0.2453
model-1588825064,1588825068.16,0.59,0.2391,0.58,0.2459
model-1588825064,1588825068.187,0.64,0.211,0.59,0.2293
model-1588825064,1588825068.212,0.66,0.2097,0.6,0.2259
model-1588825064,1588825068.237,0.53,0.2519,0.62,0.2272
model-1588825064,1588825068.262,0.58,0.253,0.64,0.2313
model-1588825064,1588825068.291,0.63,0.2256,0.61,0.2322
model-1588825064,1588825068.32,0.57,0.2384,0.6,0.2338
model-1588825064,1588825068.348,0.56,0.2503,0.61,0.2409
model-1588825064,1588825068.375,0.61,0.2336,0.63,0.2438
model-1588825064,1588825068.401,0.64,0.2235,0.61,0.2384
model-1588825064,1588825068.426,0.65,0.2206,0.59,0.2312
model-1588825064,1588825068.451,0.63,0.2275,0.64,0.2302
model-1588825064,1588825068.476,0.59,0.2399,0.62,0.2337
model-1588825064,1588825068.503,0.58,0.2368,0.57,0.2398
model-1588825064,1588825068.528,0.56,0.2627,0.57,0.245
model-1588825064,1588825068.553,0.68,0.2257,0.54,0.2501
model-1588825064,1588825068.579,0.53,0.257,0.53,0.2544
model-1588825064,1588825068.606,0.57,0.2403,0.58,0.2559
model-1588825064,1588825068.631,0.59,0.2372,0.58,0.2544
model-1588825064,1588825068.657,0.6,0.2426,0.55,0.2442
model-1588825064,1588825068.681,0.45,0.2666,0.57,0.2361
model-1588825064,1588825068.708,0.63,0.2334,0.6,0.2362
model-1588825064,1588825068.735,0.62,0.2343,0.61,0.2402
model-1588825064,1588825068.76,0.56,0.2541,0.58,0.2432
model-1588825064,1588825068.785,0.47,0.2783,0.58,0.2436
model-1588825064,1588825068.812,0.56,0.2402,0.57,0.2426
model-1588825064,1588825068.837,0.68,0.2187,0.58,0.2415
model-1588825064,1588825068.861,0.49,0.2668,0.61,0.2399
model-1588825064,1588825068.889,0.54,0.2513,0.61,0.2388
model-1588825064,1588825068.916,0.63,0.2346,0.62,0.2382
model-1588825064,1588825068.941,0.54,0.2476,0.59,0.2379
model-1588825064,1588825068.967,0.52,0.2458,0.6,0.2385
model-1588825064,1588825068.991,0.57,0.2438,0.62,0.2403
model-1588825064,1588825069.019,0.61,0.2332,0.58,0.243
model-1588825064,1588825069.043,0.69,0.2229,0.52,0.2454
model-1588825064,1588825069.07,0.56,0.2451,0.52,0.2472
model-1588825064,1588825069.095,0.57,0.2428,0.5,0.2475
model-1588825064,1588825069.122,0.59,0.2426,0.51,0.2471
model-1588825064,1588825069.146,0.54,0.2456,0.53,0.2451
model-1588825064,1588825069.171,0.56,0.2464,0.54,0.243
model-1588825064,1588825069.195,0.5,0.2554,0.57,0.2408
model-1588825064,1588825069.222,0.61,0.2334,0.6,0.2397
model-1588825064,1588825069.246,0.56,0.2441,0.57,0.2391
model-1588825064,1588825069.271,0.62,0.2357,0.57,0.2388
model-1588825064,1588825069.296,0.61,0.2379,0.57,0.2387
model-1588825064,1588825069.322,0.59,0.2413,0.57,0.2385
model-1588825064,1588825069.351,0.63,0.2279,0.57,0.2384
model-1588825064,1588825069.377,0.56,0.2456,0.57,0.2381
model-1588825064,1588825069.401,0.58,0.2403,0.57,0.2379
model-1588825064,1588825069.428,0.67,0.2305,0.56,0.2375
model-1588825064,1588825069.454,0.61,0.238,0.57,0.2371
model-1588825064,1588825069.478,0.57,0.2411,0.57,0.2362
model-1588825064,1588825069.503,0.56,0.2427,0.61,0.2348
model-1588825064,1588825069.53,0.61,0.234,0.61,0.2344
model-1588825064,1588825069.555,0.67,0.2273,0.61,0.2337
model-1588825064,1588825069.579,0.63,0.2331,0.61,0.233
model-1588825064,1588825069.604,0.66,0.2284,0.62,0.2327
model-1588825064,1588825069.631,0.59,0.2364,0.6,0.2328
model-1588825064,1588825069.656,0.54,0.2373,0.59,0.2334
model-1588825064,1588825069.68,0.62,0.22,0.57,0.2343
model-1588825064,1588825069.704,0.61,0.2396,0.58,0.2343
model-1588825064,1588825069.733,0.59,0.2329,0.58,0.2345
model-1588825064,1588825069.759,0.6,0.2267,0.58,0.234
model-1588825064,1588825069.783,0.58,0.2405,0.6,0.2328
model-1588825064,1588825069.808,0.7,0.2088,0.58,0.2332
model-1588825064,1588825069.835,0.62,0.2405,0.59,0.2325
model-1588825064,1588825069.86,0.61,0.2335,0.59,0.2324
model-1588825064,1588825069.885,0.6,0.237,0.6,0.231
model-1588825064,1588825069.914,0.65,0.217,0.62,0.23
model-1588825064,1588825069.934,0.6,0.2478,0.59,0.2303
model-1588825064,1588825069.965,0.63,0.2314,0.58,0.2309
model-1588825064,1588825069.99,0.59,0.2356,0.59,0.2314
model-1588825064,1588825070.014,0.62,0.2204,0.6,0.2317
model-1588825064,1588825070.039,0.67,0.2135,0.59,0.2317
model-1588825064,1588825070.067,0.6,0.2278,0.58,0.232
model-1588825064,1588825070.091,0.6,0.2274,0.61,0.2311
model-1588825064,1588825070.117,0.64,0.2171,0.59,0.2308
model-1588825064,1588825070.142,0.53,0.2477,0.57,0.2323
model-1588825064,1588825070.168,0.61,0.2339,0.57,0.2336
model-1588825064,1588825070.193,0.56,0.2327,0.6,0.2349
model-1588825064,1588825070.217,0.66,0.2135,0.6,0.2318
model-1588825064,1588825070.242,0.69,0.209,0.58,0.2267
model-1588825064,1588825070.268,0.64,0.2338,0.59,0.2245
model-1588825064,1588825070.293,0.57,0.2328,0.6,0.2239
model-1588825064,1588825070.318,0.56,0.2335,0.59,0.2246
model-1588825064,1588825070.343,0.65,0.2308,0.58,0.2257
model-1588825064,1588825070.377,0.56,0.2286,0.58,0.2267
model-1588825064,1588825070.403,0.59,0.2184,0.6,0.2244
model-1588825064,1588825070.428,0.54,0.2493,0.63,0.2222
model-1588825064,1588825070.453,0.65,0.2154,0.62,0.2208
model-1588825064,1588825070.482,0.58,0.245,0.6,0.2209
model-1588825064,1588825070.507,0.72,0.2158,0.63,0.2199
model-1588825064,1588825070.532,0.61,0.2294,0.63,0.2186
model-1588825064,1588825070.556,0.62,0.2221,0.64,0.2182
model-1588825064,1588825070.583,0.64,0.2199,0.62,0.2184
model-1588825064,1588825070.608,0.66,0.2213,0.63,0.2181
model-1588825064,1588825070.633,0.68,0.222,0.64,0.2212
model-1588825064,1588825070.658,0.66,0.2313,0.64,0.2216
model-1588825064,1588825070.685,0.61,0.2283,0.66,0.2167
model-1588825064,1588825070.709,0.58,0.2418,0.65,0.2185
model-1588825064,1588825070.735,0.63,0.221,0.6,0.2298
model-1588825064,1588825070.761,0.64,0.2267,0.6,0.2318
model-1588825064,1588825070.787,0.53,0.2673,0.65,0.2214
model-1588825064,1588825070.812,0.62,0.2251,0.65,0.2153
model-1588825064,1588825070.836,0.79,0.203,0.63,0.2181
model-1588825064,1588825070.861,0.6,0.2254,0.62,0.2191
model-1588825064,1588825070.888,0.62,0.2261,0.63,0.2223
model-1588825064,1588825070.916,0.61,0.2351,0.63,0.2203
model-1588825064,1588825070.941,0.57,0.243,0.63,0.2187
model-1588825064,1588825070.968,0.74,0.1996,0.64,0.2194
model-1588825064,1588825070.994,0.57,0.234,0.64,0.2202
model-1588825064,1588825071.018,0.59,0.238,0.63,0.2226
model-1588825064,1588825071.043,0.71,0.2082,0.62,0.2276
model-1588825064,1588825071.068,0.66,0.2258,0.6,0.2262
model-1588825064,1588825071.094,0.54,0.2513,0.6,0.2221
model-1588825064,1588825071.12,0.62,0.2396,0.59,0.223
model-1588825064,1588825071.147,0.61,0.2256,0.59,0.2239
model-1588825064,1588825071.172,0.59,0.2333,0.62,0.2243
model-1588825064,1588825071.199,0.62,0.2295,0.64,0.2243
model-1588825064,1588825071.226,0.54,0.2315,0.65,0.2259
model-1588825064,1588825071.255,0.6,0.2415,0.62,0.228
model-1588825064,1588825071.28,0.61,0.2328,0.65,0.2227
model-1588825064,1588825071.307,0.64,0.2289,0.62,0.2215
model-1588825064,1588825071.332,0.65,0.2231,0.62,0.222
model-1588825064,1588825071.356,0.67,0.2152,0.61,0.2242
model-1588825064,1588825071.383,0.66,0.2202,0.59,0.227
model-1588825064,1588825071.412,0.61,0.2333,0.59,0.2272
model-1588825064,1588825071.436,0.68,0.2062,0.61,0.2289
model-1588825064,1588825071.461,0.55,0.2454,0.6,0.2295
model-1588825064,1588825071.486,0.65,0.2223,0.6,0.2305
model-1588825064,1588825071.514,0.65,0.2266,0.6,0.2307
model-1588825064,1588825071.539,0.61,0.2376,0.61,0.2302
model-1588825064,1588825071.564,0.63,0.2204,0.6,0.2315
model-1588825064,1588825071.588,0.59,0.2475,0.59,0.2384
model-1588825064,1588825071.615,0.54,0.2601,0.58,0.2461
model-1588825064,1588825071.64,0.63,0.2229,0.58,0.2427
model-1588825064,1588825071.666,0.64,0.2388,0.61,0.23
model-1588825064,1588825071.69,0.65,0.2172,0.62,0.2248
model-1588825064,1588825071.718,0.68,0.207,0.6,0.2273
model-1588825064,1588825071.744,0.51,0.2542,0.6,0.2283
model-1588825064,1588825071.769,0.64,0.2254,0.6,0.228
model-1588825064,1588825071.795,0.6,0.2396,0.64,0.2257
model-1588825064,1588825071.821,0.65,0.2309,0.65,0.2235
model-1588825064,1588825071.846,0.61,0.2342,0.61,0.2222
model-1588825064,1588825071.871,0.55,0.2306,0.64,0.222
model-1588825064,1588825071.896,0.62,0.2364,0.62,0.2219
model-1588825064,1588825071.926,0.68,0.222,0.62,0.2221
model-1588825064,1588825071.953,0.64,0.2305,0.61,0.2221
model-1588825064,1588825071.978,0.63,0.2205,0.59,0.2221
model-1588825064,1588825072.003,0.68,0.2163,0.59,0.2226
model-1588825064,1588825072.03,0.61,0.2298,0.61,0.2253
model-1588825064,1588825072.055,0.68,0.1992,0.6,0.2289
model-1588825064,1588825072.08,0.53,0.2415,0.59,0.2291
model-1588825064,1588825072.104,0.6,0.2239,0.59,0.228
model-1588825064,1588825072.132,0.6,0.2365,0.6,0.2232
model-1588825064,1588825072.156,0.6,0.2298,0.62,0.2206
model-1588825064,1588825072.182,0.68,0.2188,0.66,0.22
model-1588825064,1588825072.207,0.72,0.204,0.68,0.22
model-1588825064,1588825072.234,0.69,0.2233,0.66,0.22
model-1588825064,1588825072.261,0.63,0.2187,0.64,0.2189
model-1588825064,1588825072.287,0.62,0.2378,0.64,0.2182
model-1588825064,1588825072.32,0.72,0.209,0.62,0.2233
model-1588825064,1588825072.349,0.64,0.2174,0.62,0.2334
model-1588825064,1588825072.375,0.59,0.2309,0.62,0.2318
model-1588825064,1588825072.402,0.62,0.2316,0.62,0.2243
model-1588825064,1588825072.428,0.72,0.1967,0.62,0.22
model-1588825064,1588825072.455,0.58,0.233,0.64,0.2192
model-1588825064,1588825072.48,0.64,0.2176,0.63,0.2193
model-1588825064,1588825072.505,0.58,0.2319,0.62,0.2188
model-1588825064,1588825072.53,0.66,0.2196,0.63,0.2186
model-1588825064,1588825072.557,0.56,0.2472,0.62,0.2238
model-1588825064,1588825072.582,0.67,0.2119,0.61,0.2213
model-1588825064,1588825072.607,0.54,0.2481,0.64,0.217
model-1588825064,1588825072.631,0.72,0.2046,0.65,0.2159
model-1588825064,1588825072.659,0.67,0.2199,0.67,0.2156
model-1588825064,1588825072.683,0.7,0.2112,0.67,0.2162
model-1588825064,1588825072.708,0.66,0.2211,0.62,0.2207
model-1588825064,1588825072.734,0.68,0.2089,0.62,0.2273
model-1588825064,1588825072.761,0.66,0.2143,0.62,0.2273
model-1588825064,1588825072.787,0.66,0.2274,0.64,0.2223
model-1588825064,1588825072.812,0.68,0.1924,0.65,0.2183
model-1588825064,1588825072.837,0.67,0.219,0.67,0.2159
model-1588825064,1588825072.864,0.61,0.2206,0.67,0.2146
model-1588825064,1588825072.888,0.66,0.2171,0.65,0.2165
model-1588825064,1588825072.913,0.63,0.2222,0.63,0.2179
model-1588825064,1588825072.94,0.58,0.2513,0.63,0.2169
model-1588825064,1588825072.967,0.65,0.2099,0.65,0.213
model-1588825064,1588825072.992,0.71,0.2039,0.66,0.2122
model-1588825064,1588825073.017,0.68,0.2177,0.62,0.2144
model-1588825064,1588825073.043,0.65,0.2224,0.62,0.2203
model-1588825064,1588825073.071,0.73,0.1876,0.64,0.2192
model-1588825064,1588825073.096,0.71,0.1899,0.61,0.2165
model-1588825064,1588825073.12,0.69,0.2134,0.63,0.2155
model-1588825064,1588825073.145,0.69,0.2017,0.64,0.2179
model-1588825064,1588825073.172,0.52,0.2699,0.64,0.2181
model-1588825064,1588825073.197,0.67,0.2348,0.61,0.2218
model-1588825064,1588825073.222,0.73,0.2017,0.6,0.2304
model-1588825064,1588825073.247,0.57,0.2495,0.63,0.2374
model-1588825064,1588825073.274,0.68,0.209,0.62,0.24
model-1588825064,1588825073.298,0.66,0.2156,0.62,0.2359
model-1588825064,1588825073.323,0.64,0.2157,0.64,0.2249
model-1588825064,1588825073.347,0.67,0.2296,0.62,0.2164
model-1588825064,1588825073.374,0.66,0.2201,0.63,0.2159
model-1588825064,1588825073.399,0.73,0.1908,0.64,0.2185
model-1588825064,1588825073.428,0.61,0.226,0.66,0.2175
model-1588825064,1588825073.453,0.56,0.2312,0.63,0.2157
model-1588825064,1588825073.48,0.68,0.2077,0.62,0.218
model-1588825064,1588825073.504,0.68,0.2148,0.62,0.2241
model-1588825064,1588825073.529,0.74,0.2175,0.63,0.2276
model-1588825064,1588825073.555,0.61,0.2356,0.62,0.2253
model-1588825064,1588825073.582,0.58,0.2269,0.59,0.2192
model-1588825064,1588825073.606,0.55,0.2499,0.64,0.2139
model-1588825064,1588825073.631,0.57,0.2381,0.66,0.2145
model-1588825064,1588825073.656,0.69,0.2049,0.65,0.2162
model-1588825064,1588825073.683,0.72,0.2083,0.69,0.2187
model-1588825064,1588825073.709,0.66,0.2168,0.7,0.2193
model-1588825064,1588825073.735,0.65,0.2211,0.68,0.2176
model-1588825064,1588825073.763,0.65,0.2187,0.68,0.2153
model-1588825064,1588825073.792,0.61,0.24,0.63,0.2157
model-1588825064,1588825073.818,0.69,0.2037,0.63,0.2173
model-1588825064,1588825073.844,0.61,0.2265,0.63,0.2177
model-1588825064,1588825073.869,0.66,0.2128,0.62,0.2187
model-1588825064,1588825073.897,0.68,0.2159,0.64,0.2169
model-1588825064,1588825073.921,0.66,0.2107,0.65,0.2168
model-1588825064,1588825073.95,0.69,0.2119,0.64,0.2164
model-1588825064,1588825073.975,0.62,0.2278,0.61,0.2171
model-1588825064,1588825074.002,0.69,0.202,0.6,0.2191
model-1588825064,1588825074.03,0.7,0.2008,0.61,0.2211
model-1588825064,1588825074.058,0.52,0.2616,0.61,0.2194
model-1588825064,1588825074.083,0.62,0.2471,0.62,0.2191
model-1588825064,1588825074.109,0.65,0.2061,0.63,0.2199
model-1588825064,1588825074.135,0.77,0.1828,0.65,0.2207
model-1588825064,1588825074.16,0.6,0.2252,0.63,0.2217
model-1588825064,1588825074.185,0.65,0.1998,0.63,0.2208
model-1588825064,1588825074.212,0.7,0.2017,0.66,0.2192
model-1588825064,1588825074.237,0.69,0.2157,0.63,0.2174
model-1588825064,1588825074.262,0.7,0.1992,0.63,0.2179
model-1588825064,1588825074.287,0.67,0.2136,0.64,0.219
model-1588825064,1588825074.314,0.58,0.257,0.62,0.221
model-1588825064,1588825074.339,0.61,0.2306,0.64,0.2196
model-1588825064,1588825074.364,0.64,0.2392,0.64,0.2172
model-1588825064,1588825074.388,0.67,0.2113,0.67,0.2288
model-1588825064,1588825074.415,0.69,0.2128,0.57,0.253
model-1588825064,1588825074.442,0.57,0.2539,0.55,0.2553
model-1588825064,1588825074.468,0.61,0.2281,0.63,0.2285
model-1588825064,1588825074.493,0.64,0.2339,0.64,0.2161
model-1588825064,1588825074.521,0.6,0.219,0.6,0.2322
model-1588825064,1588825074.546,0.64,0.223,0.59,0.2561
model-1588825064,1588825074.572,0.53,0.2707,0.57,0.2627
model-1588825064,1588825074.597,0.49,0.3133,0.58,0.2542
model-1588825064,1588825074.623,0.6,0.2307,0.61,0.241
model-1588825064,1588825074.649,0.7,0.2019,0.61,0.2314
model-1588825064,1588825074.675,0.55,0.2413,0.59,0.2254
model-1588825064,1588825074.7,0.67,0.2215,0.6,0.2307
model-1588825064,1588825074.728,0.65,0.2152,0.56,0.2403
model-1588825064,1588825074.754,0.56,0.2437,0.57,0.248
model-1588825064,1588825074.778,0.58,0.244,0.56,0.2504
model-1588825064,1588825074.803,0.56,0.2449,0.56,0.2475
model-1588825064,1588825074.83,0.62,0.2296,0.57,0.2414
model-1588825064,1588825074.854,0.67,0.2032,0.58,0.2354
model-1588825064,1588825074.879,0.6,0.2376,0.58,0.231
model-1588825064,1588825074.904,0.61,0.2347,0.55,0.2285
model-1588825064,1588825074.93,0.61,0.2308,0.6,0.2274
model-1588825064,1588825074.961,0.63,0.2208,0.68,0.2271
model-1588825064,1588825074.986,0.58,0.2323,0.66,0.227
model-1588825064,1588825075.011,0.59,0.2431,0.66,0.2271
model-1588825064,1588825075.037,0.65,0.2219,0.64,0.227
model-1588825064,1588825075.062,0.56,0.2397,0.64,0.227
model-1588825064,1588825075.086,0.67,0.2228,0.65,0.2259
model-1588825064,1588825075.111,0.59,0.2301,0.64,0.2247
model-1588825064,1588825075.136,0.6,0.2322,0.61,0.2241
model-1588825064,1588825075.163,0.69,0.2144,0.61,0.2246
model-1588825064,1588825075.188,0.57,0.2427,0.6,0.2255
model-1588825064,1588825075.212,0.56,0.2293,0.61,0.2265
model-1588825064,1588825075.237,0.68,0.2174,0.59,0.2268
model-1588825064,1588825075.264,0.62,0.226,0.59,0.2267
model-1588825064,1588825075.288,0.55,0.2423,0.61,0.2248
model-1588825064,1588825075.312,0.59,0.238,0.64,0.2228
model-1588825064,1588825075.337,0.68,0.2147,0.64,0.2221
model-1588825064,1588825075.364,0.67,0.2076,0.63,0.2216
model-1588825064,1588825075.388,0.66,0.2218,0.6,0.2218
model-1588825064,1588825075.413,0.71,0.2129,0.62,0.2217
model-1588825064,1588825075.437,0.67,0.2093,0.61,0.221
model-1588825064,1588825075.467,0.65,0.2251,0.63,0.2196
model-1588825064,1588825075.494,0.7,0.2061,0.64,0.2188
